brand,model,module_type,speed,number_of_modules,module_size,price_per_gb,color,first_word_latency,cas_timing,error_correction,price
wintec,ampx 8 gb,ddr3,{'cycles': 1600000000},0.1428571428571428,{'total': 4000000000},"['usd', '0.00']",black / silver,0.4538852578068264,0.3157894736842105,non-ecc / unbuffered,0.0
wintec,hmt31gr7cfr4c-pbd8 8 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 8000000000},"['usd', '0.00']",black,0.6556120390543048,0.4210526315789474,ecc / registered,0.0
wintec,hmt31gr7efr4c-rdt8 8 gb,ddr3,{'cycles': 1866000000},0.0,{'total': 8000000000},"['usd', '0.00']",black / blue,0.6704591301541192,0.5263157894736841,ecc / registered,0.0
wintec,hmt325u7efr8a-pb 2 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 2000000000},"['usd', '0.00']",black / blue,0.6556120390543048,0.4210526315789474,ecc / unbuffered,0.0
wintec,hmt351r7cfr8a-h9t3 4 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 4000000000},"['usd', '0.00']",black / blue,0.6356814330670539,0.3157894736842105,ecc / registered,0.0
wintec,hmt351r7cfr8a-h9t8 4 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 4000000000},"['usd', '0.00']",black / blue,0.6356814330670539,0.3157894736842105,ecc / registered,0.0
wintec,hmt351r7efr8a-pbt8 4 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 4000000000},"['usd', '0.00']",black / blue,0.6556120390543048,0.4210526315789474,ecc / registered,0.0
wintec,hmt41gr7mfr8c-pbt8 8 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 8000000000},"['usd', '0.00']",black / blue,0.6556120390543048,0.4210526315789474,ecc / registered,0.0
wintec,hmt41gv7afr8c-rdt8 8 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 8000000000},"['usd', '0.00']",black / blue,0.6556120390543048,0.4210526315789474,ecc / registered,0.0
wintec,hmt42gr7mfr4c-h9t3 16 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 16000000000},"['usd', '0.00']",black / blue,0.6356814330670539,0.3157894736842105,ecc / registered,0.0
wintec,hmt42gr7mfr4c-pb 16 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 16000000000},"['usd', '0.00']",black / blue,0.6556120390543048,0.4210526315789474,ecc / registered,0.0
wintec,one 12 gb,ddr3,{'cycles': 1600000000},0.2857142857142857,{'total': 4000000000},"['usd', '0.00']",black / silver,0.4538852578068264,0.3157894736842105,non-ecc / unbuffered,0.0
wintec,one 16 gb,ddr3,{'cycles': 1600000000},0.1428571428571428,{'total': 8000000000},"['usd', '0.00']",black / green,0.6556120390543048,0.4210526315789474,non-ecc / unbuffered,0.0
wintec,one 4 gb,ddr3,{'cycles': 1600000000},0.1428571428571428,{'total': 2000000000},"['usd', '0.00']",black / silver,0.4538852578068264,0.3157894736842105,non-ecc / unbuffered,0.0
wintec,one 6 gb,ddr3,{'cycles': 1866000000},0.2857142857142857,{'total': 2000000000},"['usd', '0.00']",black / silver,0.3244573549584443,0.3157894736842105,non-ecc / unbuffered,0.0
wintec,one 8 gb,ddr3,{'cycles': 1333000000},0.1428571428571428,{'total': 4000000000},"['usd', '0.00']",black / silver,0.6356814330670539,0.3157894736842105,non-ecc / unbuffered,0.0
wintec,server series 16 gb,ddr3,{'cycles': 1600000000},0.1428571428571428,{'total': 8000000000},"['usd', '0.00']",black / green,0.6556120390543048,0.4210526315789474,ecc / unbuffered,0.0
wintec,server series 64 gb,ddr3,{'cycles': 1333000000},0.4285714285714285,{'total': 16000000000},"['usd', '0.00']",silver,0.6356814330670539,0.3157894736842105,ecc / registered,0.0
wintec,value 16 gb,ddr3,{'cycles': 1333000000},0.1428571428571428,{'total': 8000000000},"['usd', '0.00']",green,0.6356814330670539,0.3157894736842105,non-ecc / unbuffered,0.0
wintec,value 2 gb,ddr2,{'cycles': 800000000},0.0,{'total': 2000000000},"['usd', '0.00']",green,0.756475429678044,0.1578947368421052,non-ecc / unbuffered,0.0
wintec,value 4 gb,ddr2,{'cycles': 800000000},0.1428571428571428,{'total': 2000000000},"['usd', '0.00']",green,0.756475429678044,0.1578947368421052,non-ecc / unbuffered,0.0
wintec,value 8 gb,ddr3,{'cycles': 1333000000},0.1428571428571428,{'total': 4000000000},"['usd', '0.00']",green,0.8778342612765271,0.4210526315789474,non-ecc / unbuffered,0.0
ADATA,AD2S800B2G5-R 2 GB,DDR2,{'cycles': 800000000},1.0,{'total': 2000000000},"['USD', '10.720']",Green,12.5,5.0,Non-ECC / Unbuffered,"['USD', '21.44']"
ADATA,AD2U800B1G5-RHS 1 GB,DDR2,{'cycles': 800000000},1.0,{'total': 1000000000},"['USD', '0.00']",Blue / Silver,12.5,5.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AD3S1066B2G7-R 2 GB,DDR3,{'cycles': 1066000000},1.0,{'total': 2000000000},"['USD', '0.00']",Green,13.133,7.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AD3S1333B2G9-R 2 GB,DDR3,{'cycles': 1333000000},1.0,{'total': 2000000000},"['USD', '0.00']",Green,13.503,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AD3U1333B2G9-DRH 4 GB,DDR3,{'cycles': 1333000000},2.0,{'total': 2000000000},"['USD', '0.00']",Blue / Silver,13.503,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AD3U1333C4G9-2 8 GB,DDR3,{'cycles': 1333000000},2.0,{'total': 4000000000},"['USD', '0.00']",Green,13.503,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AD3U1600W8G11-R 8 GB,DDR3,{'cycles': 1600000000},1.0,{'total': 8000000000},"['USD', '0.00']",Black / Green,13.75,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AD4S213338G15-2 16 GB,DDR4,{'cycles': 2133000000},2.0,{'total': 8000000000},"['USD', '0.00']",Green / Black,14.065,15.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AD4S2400316G17-2 32 GB,DDR4,{'cycles': 2400000000},2.0,{'total': 16000000000},"['USD', '0.00']",Green / Black,14.167,17.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AD4S2400316G17-R 16 GB,DDR4,{'cycles': 2400000000},1.0,{'total': 16000000000},"['USD', '0.00']",Green,14.167,17.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AD4S240038G17-2 16 GB,DDR4,{'cycles': 2400000000},2.0,{'total': 8000000000},"['USD', '0.00']",Green,14.167,17.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AD4S240038G17-R 8 GB,DDR4,{'cycles': 2400000000},1.0,{'total': 8000000000},"['USD', '0.00']",Green,14.167,17.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AD4S2666316G19-D 32 GB,DDR4,{'cycles': 2666000000},2.0,{'total': 16000000000},"['USD', '0.00']",Green / Black,14.254,19.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AD4S266638G19-R 8 GB,DDR4,{'cycles': 2666000000},1.0,{'total': 8000000000},"['USD', '5.999']",Green,14.254,19.0,Non-ECC / Unbuffered,"['USD', '47.99']"
ADATA,AD4U2400W4G17-S 4 GB,DDR4,{'cycles': 2400000000},1.0,{'total': 4000000000},"['USD', '0.00']",Green / Black,14.167,17.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AD4U266638G19-S 8 GB,DDR4,{'cycles': 2666000000},1.0,{'total': 8000000000},"['USD', '5.511']",Green / Black,14.254,19.0,Non-ECC / Unbuffered,"['USD', '44.09']"
ADATA,ADDS1600W4G11-S 4 GB,DDR3,{'cycles': 1600000000},1.0,{'total': 4000000000},"['USD', '17.890']",Black / Green,13.75,11.0,Non-ECC / Unbuffered,"['USD', '71.56']"
ADATA,AX4U2400316G16-DRG 32 GB,DDR4,{'cycles': 2400000000},2.0,{'total': 16000000000},"['USD', '0.00']",Red / White,13.333,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AX4U2400W4G16-DRG 8 GB,DDR4,{'cycles': 2400000000},2.0,{'total': 4000000000},"['USD', '17.672']",Red / White,13.333,16.0,Non-ECC / Unbuffered,"['USD', '141.38']"
ADATA,AX4U2666W4G16-DRG 8 GB,DDR4,{'cycles': 2666000000},2.0,{'total': 4000000000},"['USD', '0.00']",Red / White,12.003,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AX4U3000316G16-DRG 32 GB,DDR4,{'cycles': 3000000000},2.0,{'total': 16000000000},"['USD', '0.00']",Red / White,10.667,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AX4U3000W4G16-DGZ 8 GB,DDR4,{'cycles': 3000000000},2.0,{'total': 4000000000},"['USD', '0.00']",Gold,10.667,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AX4U3000W4G16-QGZ 16 GB,DDR4,{'cycles': 3000000000},4.0,{'total': 4000000000},"['USD', '0.00']",Black / Gold,10.667,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AX4U3000W8G16-DGZ 16 GB,DDR4,{'cycles': 3000000000},2.0,{'total': 8000000000},"['USD', '0.00']",Gold,10.667,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AX4U3000W8G16-QGZ 32 GB,DDR4,{'cycles': 3000000000},4.0,{'total': 8000000000},"['USD', '0.00']",Gold,10.667,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AX4U3200W4G16-DGZ 8 GB,DDR4,{'cycles': 3200000000},2.0,{'total': 4000000000},"['USD', '0.00']",Gold,10.0,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AX4U3200W4G16-QGZ 16 GB,DDR4,{'cycles': 3200000000},4.0,{'total': 4000000000},"['USD', '0.00']",Gold,10.0,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AX4U3300W4G16-DGZ 8 GB,DDR4,{'cycles': 3300000000},2.0,{'total': 4000000000},"['USD', '0.00']",Black / Gold,9.697,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AX4U3300W4G16-QGZ 16 GB,DDR4,{'cycles': 3300000000},4.0,{'total': 4000000000},"['USD', '0.00']",Gold,9.697,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AX4U3333W4G16-DGZ 8 GB,DDR4,{'cycles': 3333000000},2.0,{'total': 4000000000},"['USD', '0.00']",Black / Gold,9.601,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,AX4U3333W4G16-QGZ 16 GB,DDR4,{'cycles': 3333000000},4.0,{'total': 4000000000},"['USD', '0.00']",Gold,9.601,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,Flame 4 GB,DDR4,{'cycles': 2400000000},1.0,{'total': 4000000000},"['USD', '0.00']",Black / Orange,13.333,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,Gaming Series 1 GB,DDR3,{'cycles': 1600000000},1.0,{'total': 1000000000},"['USD', '0.00']",Black,11.25,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,Gaming Series 2 GB,DDR3,{'cycles': 1600000000},1.0,{'total': 2000000000},"['USD', '0.00']",Black / Silver,11.25,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,Gaming Series 4 GB,DDR3,{'cycles': 1600000000},2.0,{'total': 2000000000},"['USD', '0.00']",Black,11.25,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,Gaming Series 6 GB,DDR3,{'cycles': 1600000000},3.0,{'total': 2000000000},"['USD', '0.00']",Black,11.25,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,Plus Series 4 GB,DDR3,{'cycles': 1600000000},2.0,{'total': 2000000000},"['USD', '0.00']",Red / Silver,10.0,8.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,Plus Series 6 GB,DDR3,{'cycles': 1600000000},3.0,{'total': 2000000000},"['USD', '0.00']",Red / Silver,10.0,8.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,Premier 16 GB,DDR4,{'cycles': 2666000000},2.0,{'total': 8000000000},"['USD', '0.00']",Green / Black,14.254,19.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,Premier 8 GB,DDR4,{'cycles': 2133000000},1.0,{'total': 8000000000},"['USD', '0.00']",Green / Black,14.065,15.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,Premier Series 16 GB,DDR3,{'cycles': 1600000000},2.0,{'total': 8000000000},"['USD', '0.00']",Black / Green,13.75,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,Premier Series 4 GB,DDR2,{'cycles': 800000000},1.0,{'total': 4000000000},"['USD', '0.00']",Green,15.0,6.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,Premier Series 8 GB,DDR3,{'cycles': 1333000000},2.0,{'total': 4000000000},"['USD', '0.00']",Blue / Silver,13.503,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,Supreme Series 2 GB,DDR2,{'cycles': 800000000},1.0,{'total': 2000000000},"['USD', '0.00']",Green,15.0,6.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,Supreme Series 4 GB,DDR3,{'cycles': 1333000000},1.0,{'total': 4000000000},"['USD', '0.00']",Green,13.503,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,Supreme Series 8 GB,DDR3,{'cycles': 1333000000},2.0,{'total': 4000000000},"['USD', '0.00']",Green,13.503,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG GAMMIX D10 16 GB,DDR4,{'cycles': 2400000000},1.0,{'total': 16000000000},"['USD', '0.00']",Black / White,13.333,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG GAMMIX D10 32 GB,DDR4,{'cycles': 3000000000},2.0,{'total': 16000000000},"['USD', '0.00']",Black / White,10.667,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG GAMMIX D10 4 GB,DDR4,{'cycles': 2400000000},1.0,{'total': 4000000000},"['USD', '0.00']",Black / White,13.333,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG GAMMIX D10 64 GB,DDR4,{'cycles': 2666000000},4.0,{'total': 16000000000},"['USD', '0.00']",Black / White,12.003,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG GAMMIX D10 8 GB,DDR4,{'cycles': 3000000000},1.0,{'total': 8000000000},"['USD', '0.00']",Red / White,10.667,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG GAMMIX D30 16 GB,DDR4,{'cycles': 3200000000},2.0,{'total': 8000000000},"['USD', '4.107']",,10.0,16.0,Non-ECC / Unbuffered,"['USD', '65.71']"
ADATA,XPG GAMMIX D30 32 GB,DDR4,{'cycles': 3200000000},2.0,{'total': 16000000000},"['USD', '0.00']",Silver / Black,10.0,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG Gaming Series 12 GB,DDR3,{'cycles': 1600000000},3.0,{'total': 4000000000},"['USD', '0.00']",Black / Silver,11.25,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG Gaming Series 16 GB,DDR3,{'cycles': 2133000000},2.0,{'total': 8000000000},"['USD', '0.00']",Gray / Silver,9.376,10.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG Gaming Series 4 GB,DDR3,{'cycles': 1600000000},1.0,{'total': 4000000000},"['USD', '0.00']",Black / Silver,11.25,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG Gaming Series 6 GB,DDR3,{'cycles': 2000000000},3.0,{'total': 2000000000},"['USD', '0.00']",Black / Silver,9.0,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG Gaming Series 8 GB,DDR3,{'cycles': 1600000000},2.0,{'total': 4000000000},"['USD', '0.00']",Black,11.25,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG Gaming Series v2.0 16 GB,DDR3,{'cycles': 2400000000},2.0,{'total': 8000000000},"['USD', '0.00']",Black / Green,9.167,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG Gaming Series v2.0 4 GB,DDR3,{'cycles': 1600000000},2.0,{'total': 2000000000},"['USD', '0.00']",Black / Green,11.25,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG Gaming Series v2.0 6 GB,DDR3,{'cycles': 1600000000},3.0,{'total': 2000000000},"['USD', '0.00']",Black / Green,11.25,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG Gaming Series v2.0 8 GB,DDR3,{'cycles': 2400000000},2.0,{'total': 4000000000},"['USD', '0.00']",,8.333,10.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG Gammix D10 16 GB,DDR4,{'cycles': 3200000000},2.0,{'total': 8000000000},"['USD', '0.00']",Black / Silver,10.0,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG Plus Series 8 GB,DDR3,{'cycles': 1333000000},2.0,{'total': 4000000000},"['USD', '0.00']",Red / Silver,12.003,8.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG SPECTRIX D40 16 GB,DDR4,{'cycles': 3200000000},2.0,{'total': 8000000000},"['USD', '0.00']",Red,10.0,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG SPECTRIX D41 16 GB,DDR4,{'cycles': 3600000000},2.0,{'total': 8000000000},"['USD', '11.893']",Black,9.444,17.0,Non-ECC / Unbuffered,"['USD', '190.28']"
ADATA,XPG SPECTRIX D41 32 GB,DDR4,{'cycles': 3200000000},2.0,{'total': 16000000000},"['USD', '0.00']",Gray,10.0,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG SPECTRIX D41 8 GB,DDR4,{'cycles': 3000000000},1.0,{'total': 8000000000},"['USD', '7.499']",Black / White,10.667,16.0,Non-ECC / Unbuffered,"['USD', '59.99']"
ADATA,XPG SPECTRIX D50 16 GB,DDR4,{'cycles': 4133000000},2.0,{'total': 8000000000},"['USD', '7.499']",Black,9.194,19.0,Non-ECC / Unbuffered,"['USD', '119.99']"
ADATA,XPG SPECTRIX D50 32 GB,DDR4,{'cycles': 3600000000},2.0,{'total': 16000000000},"['USD', '5.000']",Black,10.0,18.0,Non-ECC / Unbuffered,"['USD', '159.99']"
ADATA,XPG SPECTRIX D60G 16 GB,DDR4,{'cycles': 3600000000},2.0,{'total': 8000000000},"['USD', '11.694']",Silver / Black,9.444,17.0,Non-ECC / Unbuffered,"['USD', '187.10']"
ADATA,XPG SPECTRIX D60G 32 GB,DDR4,{'cycles': 3200000000},2.0,{'total': 16000000000},"['USD', '0.00']",Silver / Black,10.0,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG SPECTRIX D80 16 GB,DDR4,{'cycles': 3200000000},2.0,{'total': 8000000000},"['USD', '26.166']",Red,10.0,16.0,Non-ECC / Unbuffered,"['USD', '418.65']"
ADATA,XPG Spectrix D40 16 GB,DDR4,{'cycles': 3000000000},2.0,{'total': 8000000000},"['USD', '14.613']",Red / Black,10.667,16.0,Non-ECC / Unbuffered,"['USD', '233.81']"
ADATA,XPG V1.0 16 GB,DDR3,{'cycles': 1600000000},2.0,{'total': 8000000000},"['USD', '0.00']",Red / White,11.25,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG V1.0 4 GB,DDR3,{'cycles': 1600000000},1.0,{'total': 4000000000},"['USD', '0.00']",Blue / Silver,13.75,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG V1.0 8 GB,DDR3,{'cycles': 1600000000},2.0,{'total': 4000000000},"['USD', '0.00']",Black / Silver,11.25,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG V2 16 GB,DDR3,{'cycles': 2600000000},2.0,{'total': 8000000000},"['USD', '0.00']",Black / Yellow,8.462,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG V2 8 GB,DDR3,{'cycles': 2600000000},2.0,{'total': 4000000000},"['USD', '0.00']",Black / Yellow,8.462,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG V3 16 GB,DDR3,{'cycles': 2133000000},2.0,{'total': 8000000000},"['USD', '0.00']",Black / Red,9.376,10.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG Z1 16 GB,DDR4,{'cycles': 3200000000},2.0,{'total': 8000000000},"['USD', '0.00']",Black,10.0,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG Z1 32 GB,DDR4,{'cycles': 3200000000},2.0,{'total': 16000000000},"['USD', '0.00']",Black / Silver,10.0,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG Z1 8 GB,DDR4,{'cycles': 2400000000},2.0,{'total': 4000000000},"['USD', '0.00']",Red / Black,13.333,16.0,Non-ECC / Unbuffered,"['USD', '0.00']"
ADATA,XPG™ Gaming v2.0 Series 8 GB,DDR3,{'cycles': 2400000000},2.0,{'total': 4000000000},"['USD', '0.00']",,9.167,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,AE34G1609U1 4 GB,DDR3,{'cycles': 1600000000},1.0,{'total': 4000000000},"['USD', '9.402']",,11.25,9.0,Non-ECC / Unbuffered,"['USD', '37.61']"
AMD,AE38G1609U1K 8 GB,DDR3,{'cycles': 1600000000},2.0,{'total': 4000000000},"['USD', '0.00']",,11.25,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,AE38G1609U2 8 GB,DDR3,{'cycles': 1600000000},1.0,{'total': 8000000000},"['USD', '0.00']",Black / Red,11.25,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,AG316G2130U2K 16 GB,DDR3,{'cycles': 2133000000},2.0,{'total': 8000000000},"['USD', '0.00']",Black / Red,9.376,10.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,AP38G1869U1K 8 GB,DDR3,{'cycles': 1866000000},2.0,{'total': 4000000000},"['USD', '0.00']",Black / Red,9.646,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,ASH1333U/8GB 8 GB,DDR3,{'cycles': 1333000000},1.0,{'total': 8000000000},"['USD', '0.00']",Black / Green,13.503,9.0,ECC / Unbuffered,"['USD', '0.00']"
AMD,Entertainment Edition 16 GB,DDR3,{'cycles': 1600000000},2.0,{'total': 8000000000},"['USD', '0.00']",Black / Red,13.75,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,Entertainment Edition 2 GB,DDR3,{'cycles': 1333000000},1.0,{'total': 2000000000},"['USD', '0.00']",Black / Red,13.503,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,Entertainment Edition 4 GB,DDR3,{'cycles': 1333000000},1.0,{'total': 4000000000},"['USD', '0.00']",Black,13.503,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,Entertainment Edition 8 GB,DDR3,{'cycles': 1333000000},1.0,{'total': 8000000000},"['USD', '0.00']",Black / Red,13.503,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,Performance Edition 16 GB,DDR3,{'cycles': 1866000000},2.0,{'total': 8000000000},"['USD', '0.00']",Black / Red,9.646,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,Performance Edition 4 GB,DDR3,{'cycles': 1333000000},2.0,{'total': 2000000000},"['USD', '0.00']",Black / Red,12.003,8.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,Performance Edition 8 GB,DDR3,{'cycles': 1866000000},2.0,{'total': 4000000000},"['USD', '0.00']",Black / Red,10.718,10.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,R5 Entertainment 16 GB,DDR3,{'cycles': 1600000000},2.0,{'total': 8000000000},"['USD', '0.00']",Black / Red,13.75,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,R5 Entertainment 4 GB,DDR3,{'cycles': 1600000000},1.0,{'total': 4000000000},"['USD', '0.00']",Black / Red,13.75,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,R5 Entertainment 8 GB,DDR3,{'cycles': 1600000000},1.0,{'total': 8000000000},"['USD', '0.00']",Black / Red,13.75,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,R5 Entertainment Series 16 GB,DDR3,{'cycles': 1600000000},2.0,{'total': 8000000000},"['USD', '0.00']",Black / Red,13.75,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,R5 Entertainment Series 4 GB,DDR3,{'cycles': 1600000000},1.0,{'total': 4000000000},"['USD', '0.00']",Black / Red,13.75,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,R5 Entertainment Series 8 GB,DDR3,{'cycles': 1600000000},1.0,{'total': 8000000000},"['USD', '0.00']",Black / Red,13.75,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,R7 Performance 4 GB,DDR4,{'cycles': 2133000000},1.0,{'total': 4000000000},"['USD', '0.00']",Black / Red,14.065,15.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,R7 Performance 8 GB,DDR4,{'cycles': 2133000000},1.0,{'total': 8000000000},"['USD', '0.00']",Black / Red,14.065,15.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,R9 2400 16 GB,DDR3,{'cycles': 2400000000},2.0,{'total': 8000000000},"['USD', '0.00']",Black / Silver,9.167,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,R9 Gamer Series 8 GB,DDR3,{'cycles': 2400000000},2.0,{'total': 4000000000},"['USD', '0.00']",Black / Silver,9.167,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,RG2133 Gamer Series 16 GB,DDR3,{'cycles': 2133000000},4.0,{'total': 4000000000},"['USD', '0.00']",,9.376,10.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,Radeon R3 Value Series 16 GB,DDR3,{'cycles': 1333000000},2.0,{'total': 8000000000},"['USD', '0.00']",Black / Red,13.503,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,Radeon R3 Value Series 4 GB,DDR3,{'cycles': 1333000000},1.0,{'total': 4000000000},"['USD', '0.00']",Black / Red,13.503,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,Radeon R3 Value Series 8 GB,DDR3,{'cycles': 1333000000},2.0,{'total': 4000000000},"['USD', '0.00']",Black / Red,13.503,9.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,Radeon R5 Entertainment Series 16 GB,DDR3,{'cycles': 1600000000},2.0,{'total': 8000000000},"['USD', '0.00']",Black / Red,13.75,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,Radeon R5 Entertainment Series 4 GB,DDR3,{'cycles': 1600000000},1.0,{'total': 4000000000},"['USD', '0.00']",Black / Red,13.75,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,Radeon R5 Entertainment Series 8 GB,DDR3,{'cycles': 1600000000},2.0,{'total': 4000000000},"['USD', '0.00']",Black / Red,13.75,11.0,Non-ECC / Unbuffered,"['USD', '0.00']"
AMD,Radeon R9 Gamer Series 8 GB,DDR3,{'cycles': 2133000000},2.0,{'total': 4000000000},"['USD', '0.00']",Black / Silver,9.376,10.0,Non-ECC / Unbuffered,"['USD', '0.00']"
