brand,model,form_factor,frequency_response,has_microphone,is_wireless,type,color,price
Creative Labs,70GH030000000,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,True,Closed,Black,"['USD', '99.00']"
Creative Labs,Aurvana In-Ear2,In Ear,"{'min': 15.0, 'max': 16000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Creative Labs,Aurvana In-Ear3,In Ear,"{'min': 10.0, 'max': 17000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Creative Labs,Aurvana Live!,Circumaural,"{'min': 10.0, 'max': 30000.0, 'default': None}",False,False,Closed,Black,"['USD', '166.59']"
Creative Labs,Aurvana Live! 2,Circumaural,"{'min': 10.0, 'max': 30000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Creative Labs,ChatMax HS-420,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Creative Labs,ChatMax HS-620,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '26.55']"
Creative Labs,ChatMax HS-720,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '100.59']"
Creative Labs,Creative Fatal1ty,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '158.87']"
Creative Labs,DRACO HS880,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '50.99']"
Creative Labs,EF0330AA001,Supra-aural,,False,False,Closed,Black / Silver,"['USD', '0.00']"
Creative Labs,EP-630,In Ear,"{'min': 6.0, 'max': 23000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Creative Labs,EP-660,In Ear,"{'min': 6.0, 'max': 23000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '49.99']"
Creative Labs,EP-830,In Ear,"{'min': 6.0, 'max': 23000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Creative Labs,EVO Wireless,Circumaural,,True,True,Closed,Black / Red,"['USD', '59.99']"
Creative Labs,EVO Zx,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black / Red,"['USD', '0.00']"
Creative Labs,EVO ZxR,Circumaural,,True,True,Closed,Black / Red,"['USD', '0.00']"
Creative Labs,H3,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '0.00']"
Creative Labs,H5,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '0.00']"
Creative Labs,HITZ MA200 Black,In Ear,"{'min': 8.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Creative Labs,HITZ MA200 Green,In Ear,"{'min': 8.0, 'max': 22000.0, 'default': None}",True,False,Closed,Green / White,"['USD', '33.99']"
Creative Labs,HITZ MA2400,Supra-aural,"{'min': 15.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Creative Labs,HITZ MA350 Green,In Ear,"{'min': 6.0, 'max': 23000.0, 'default': None}",True,False,Closed,Green / White,"['USD', '0.00']"
Creative Labs,HITZ MA350 Red,In Ear,"{'min': 6.0, 'max': 23000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '20.00']"
Creative Labs,HQ-1450,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Creative Labs,HQ-1600,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Beige,"['USD', '92.59']"
Creative Labs,HS-420,Supra-aural,,True,False,Closed,Black / Silver,"['USD', '0.00']"
Creative Labs,HS-620,Circumaural,,True,False,Closed,Black / Silver,"['USD', '0.00']"
Creative Labs,HS-720,Supra-aural,,True,False,Closed,Black / Silver,"['USD', '0.00']"
Creative Labs,HS-800 Fatal1ty,Circumaural,,True,False,Closed,Black / Red,"['USD', '0.00']"
Creative Labs,Hn-900,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,True,Closed,Black / Silver,"['USD', '0.00']"
Creative Labs,Hs-430,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '71.59']"
Creative Labs,MA200,In Ear,"{'min': 8.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black / Purple,"['USD', '0.00']"
Creative Labs,MA2600,Circumaural,"{'min': 10.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Creative Labs,P5,Earbud,,True,False,Closed,Black / Red,"['USD', '0.00']"
Creative Labs,Recon3D Omega,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black,"['USD', '0.00']"
Creative Labs,SUPER X-FI AIR,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,White / Black,"['USD', '0.00']"
Creative Labs,SUPER X-FI AIR C,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Blue,"['USD', '0.00']"
Creative Labs,Sound Blaster EVO,Circumaural,,False,False,Closed,Black / Red,"['USD', '58.99']"
Creative Labs,Sound Blaster Inferno,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '0.00']"
Creative Labs,Sound Blaster Tactic 3D Alpha,Circumaural,,True,False,Closed,Black,"['USD', '0.00']"
Creative Labs,Sound Blaster Tactic 3D Sigma,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Creative Labs,Sound Blaster Tactic3D Alpha,Circumaural,,True,False,Closed,Black,"['USD', '0.00']"
Creative Labs,Sound Blaster Tactic3D Fury,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '0.00']"
Creative Labs,Sound Blaster Tactic3D Sigma,Circumaural,,True,False,Closed,Black,"['USD', '0.00']"
Creative Labs,Sound BlasterX H3,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '0.00']"
Creative Labs,Tactic3D Rage,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '199.59']"
Creative Labs,Tactic3D Rage V2.0,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '0.00']"
Creative Labs,Tactic3D Rage Wireless,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black / Red,"['USD', '224.93']"
Creative Labs,Tactic3D Rage Wireless V2.0,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black / Red,"['USD', '0.00']"
Creative Labs,Tactic3D Wrath Wireless,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black / Red,"['USD', '0.00']"
Creative Labs,WP-250,Earbud,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Creative Labs,WP-300,Circumaural,"{'min': 18.0, 'max': 22000.0, 'default': None}",False,True,Closed,Black,"['USD', '0.00']"
Creative Labs,Wireless V2.0,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black / Red,"['USD', '0.00']"
Creative Labs,ZEN AURVANA,In Ear,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black,"['USD', '481.18']"
Cyber Acoustics,AC-100B,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '5.99']"
Cyber Acoustics,AC-104,Supra-aural,,True,False,Closed,Black,"['USD', '12.72']"
Cyber Acoustics,AC-200B,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Cyber Acoustics,AC-201,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '15.99']"
Cyber Acoustics,AC-202B,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '11.99']"
Cyber Acoustics,AC-204,Supra-aural,,True,False,Closed,Black,"['USD', '14.99']"
Cyber Acoustics,AC-400MV,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Cyber Acoustics,AC-401,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Cyber Acoustics,AC-404,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Cyber Acoustics,AC-648,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Cyber Acoustics,AC-740,Earbud,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Cyber Acoustics,AC-744,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Cyber Acoustics,AC-8001,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '22.97']"
Cyber Acoustics,AC-8003,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Cyber Acoustics,AC-840,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '23.19']"
Cyber Acoustics,AC-850,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Cyber Acoustics,AC-94,Earbud,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '59.59']"
Cyber Acoustics,AC-960,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '33.99']"
Cyber Acoustics,AC-9648,Circumaural,,True,False,Closed,Black / Silver,"['USD', '0.00']"
Cyber Acoustics,AC-968,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Cyber Acoustics,AC-96I,In Ear,,True,False,Closed,Black / Silver,"['USD', '0.00']"
Cyber Acoustics,AC851B,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '29.06']"
Cyber Acoustics,ACM-500RB,Circumaural,,False,False,Closed,Black,"['USD', '14.99']"
Cyber Acoustics,ACM-6005,Supra-aural,,False,False,Closed,Black,"['USD', '15.99']"
Cyber Acoustics,ACM-62,Supra-aural,,False,False,Closed,Black,"['USD', '7.33']"
Cyber Acoustics,ACM-62B,Supra-aural,"{'min': 20.0, 'max': 18000.0, 'default': None}",False,False,Closed,Black,"['USD', '19.44']"
Cyber Acoustics,ACM-7002,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '20.98']"
Cyber Acoustics,ACM-70B,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black,"['USD', '8.19']"
Cyber Acoustics,ACM-940,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black,"['USD', '73.59']"
Cyber Acoustics,HE200RB,Supra-aural,,False,False,Closed,Black / Silver,"['USD', '19.99']"
DROP,DROP + HIFIMAN HE-35X,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Open,Black,"['USD', '130.00']"
DROP,DROP + HiFiMAN HE4XX,Circumaural,"{'min': 20.0, 'max': 35000.0, 'default': None}",False,False,Open,Black,"['USD', '0.00']"
DROP,DROP + KOSS GMR-54X-ISO,Circumaural,"{'min': 15.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black,"['USD', '65.00']"
DROP,Drop + MrSpeakers Ether CX,Circumaural,"{'min': 30.0, 'max': 5000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
DROP,MASSDROP X AKG K7XX,Circumaural,"{'min': 10.0, 'max': 39800.0, 'default': None}",False,False,Open,Black,"['USD', '0.00']"
DROP,MASSDROP X BEYERDYNAMIC DT 177X GO,Circumaural,"{'min': 5.0, 'max': 40000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
DROP,MASSDROP X KOSS ESP/95X ELECTROSTATIC SYSTEM,Circumaural,"{'min': 8.0, 'max': 35000.0, 'default': None}",False,False,Open,Black,"['USD', '0.00']"
DROP,MASSDROP X KOSS KSC75X,Supra-aural,"{'min': 15.0, 'max': 25000.0, 'default': None}",False,False,Open,Black,"['USD', '0.00']"
DROP,Massdrop Plus Universal IEM,In Ear,"{'min': 5.0, 'max': 18000.0, 'default': None}",False,False,Closed,Black,"['USD', '269.13']"
DROP,Massdrop X MEE Audio Pinnacle Px,In Ear,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
DROP,Massdrop x HiFiMAN Edition XX,Circumaural,"{'min': 8.0, 'max': 50000.0, 'default': None}",False,False,Open,Black / Silver,"['USD', '0.00']"
DROP,Massdrop x MEE Audio Planamic,In Ear,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
DROP,Massdrop x NuForce EDC,In Ear,"{'min': 20.0, 'max': 40000.0, 'default': None}",False,False,Closed,Translucent Blue,"['USD', '0.00']"
DROP,Massdrop x NuForce EDC3,In Ear,"{'min': 20.0, 'max': 40000.0, 'default': None}",False,False,Closed,Translucent Blue,"['USD', '0.00']"
DROP,Massdrop x NuForce Stride,In Ear,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black,"['USD', '85.00']"
DROP,Massdrop x Sennheiser PC37X,Circumaural,"{'min': 15.0, 'max': 28000.0, 'default': None}",True,False,Open,Black,"['USD', '0.00']"
Denon,AH-C100BU,In Ear,"{'min': 5.0, 'max': 24000.0, 'default': None}",False,False,Closed,Black / Blue,"['USD', '0.00']"
Denon,AH-C300,In Ear,"{'min': 5.0, 'max': 25000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Denon,AH-C400,Earbud,"{'min': 4.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Denon,AH-D 340,Supra-aural,"{'min': 7.0, 'max': 37000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '134.50']"
Denon,AH-D320BU,Supra-aural,"{'min': 6.0, 'max': 37000.0, 'default': None}",False,False,Closed,Black / Blue,"['USD', '0.00']"
Denon,AH-D400,Circumaural,"{'min': 5.0, 'max': 37000.0, 'default': None}",False,False,Closed,Black / Blue,"['USD', '0.00']"
Denon,AH-D600,Circumaural,"{'min': 5.0, 'max': 45000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Denon,AH-D7100,Circumaural,"{'min': 5.0, 'max': 45000.0, 'default': None}",False,False,Closed,Multicolor,"['USD', '0.00']"
Denon,AH-NCW500BK,Supra-aural,"{'min': 5.0, 'max': 37000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Denon,AH-NCW500SR,Supra-aural,"{'min': 5.0, 'max': 37000.0, 'default': None}",False,False,Closed,Silver / Beige,"['USD', '0.00']"
Denon,AH-W150BU,In Ear,"{'min': 5.0, 'max': 25000.0, 'default': None}",False,True,Closed,Blue / Silver,"['USD', '0.00']"
Denon,AH-W150PK,Earbud,"{'min': 5.0, 'max': 25000.0, 'default': None}",False,True,Closed,Pink,"['USD', '0.00']"
Denon,AH-W200,In Ear,"{'min': 5.0, 'max': 25000.0, 'default': None}",False,True,Closed,Black / Silver,"['USD', '0.00']"
Denon,AHC260R,In Ear,"{'min': 20.0, 'max': 23000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Denon,AHD310R,Circumaural,,False,False,Closed,Black,"['USD', '69.95']"
Denon,AHD510R,Circumaural,,False,False,Closed,Black,"['USD', '0.00']"
Denon,AHW150BK,In Ear,"{'min': 5.0, 'max': 25000.0, 'default': None}",False,True,Closed,Black / Silver,"['USD', '0.00']"
Denon,AHW150YW,In Ear,"{'min': 5.0, 'max': 25000.0, 'default': None}",False,True,Closed,Yellow / Gray,"['USD', '0.00']"
Denon,DEN-HP1000,Circumaural,"{'min': 5.0, 'max': 33000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Ergoguys,2800-BL,Supra-aural,"{'min': 20.0, 'max': 19000.0, 'default': None}",False,False,Closed,Black / Blue,"['USD', '16.99']"
Ergoguys,2800-RD,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Red,"['USD', '18.09']"
Ergoguys,2810-PA,Circumaural,"{'min': 20.0, 'max': 19000.0, 'default': None}",False,False,Closed,Multicolor,"['USD', '0.00']"
Ergoguys,2810-TI,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Orange,"['USD', '0.00']"
Ergoguys,2924AVPS,Circumaural,"{'min': 40.0, 'max': 18000.0, 'default': None}",False,False,Closed,Black / White,"['USD', '19.19']"
Ergoguys,3064AV-USB,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '21.95']"
Ergoguys,3066AV,Circumaural,"{'min': 20.0, 'max': 19000.0, 'default': None}",True,False,Closed,Black / White,"['USD', '0.00']"
Ergoguys,3068A-V,Circumaural,,False,False,Closed,Black,"['USD', '0.00']"
Ergoguys,HPK-1550,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '32.21']"
Etekcity,Scroll H5GX,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '0.00']"
Etymotic Research,ER23-HF3-BLACK-I,In Ear,"{'min': 20.0, 'max': 15000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '80.37']"
Etymotic Research,ER3 Extended Response,In Ear,"{'min': 20.0, 'max': 16000.0, 'default': None}",False,False,Closed,,"['USD', '99.95']"
Etymotic Research,ER3 Studio Edition,In Ear,"{'min': 20.0, 'max': 16000.0, 'default': None}",False,False,Closed,,"['USD', '139.71']"
Etymotic Research,ER4 Extended Response,In Ear,"{'min': 20.0, 'max': 16000.0, 'default': None}",False,False,Closed,,"['USD', '299.95']"
Etymotic Research,ER4 Studio Reference,In Ear,"{'min': 20.0, 'max': 16000.0, 'default': None}",False,False,Closed,,"['USD', '279.95']"
Etymotic Research,ER4P,In Ear,"{'min': 20.0, 'max': 16000.0, 'default': None}",False,False,Closed,Black / White,"['USD', '0.00']"
Etymotic Research,ER7-MC3-BLACK-I,In Ear,"{'min': 20.0, 'max': 15000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Etymotic Research,Ety Kids 3,In Ear,,True,False,Closed,Black / Silver,"['USD', '0.00']"
Etymotic Research,HF2,In Ear,"{'min': 20.0, 'max': 15000.0, 'default': None}",True,False,Closed,Black / White,"['USD', '0.00']"
Etymotic Research,hf3,In Ear,"{'min': 20.0, 'max': 15000.0, 'default': None}",True,False,Closed,Blue / White,"['USD', '0.00']"
Etymotic Research,mc3,In Ear,"{'min': 20.0, 'max': 15000.0, 'default': None}",True,False,Closed,Black / Blue,"['USD', '0.00']"
Etymotic Research,mc5,In Ear,"{'min': 20.0, 'max': 15000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
FNATIC,REACT,Circumaural,"{'min': 20.0, 'max': 40000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '61.98']"
Feenix,Aria,Circumaural,,True,False,Closed,Brown / Black,"['USD', '0.00']"
Final Audio Design,A8000,In Ear,,False,False,Closed,Silver / Black,"['USD', '0.00']"
Final Audio Design,Adagio II,Earbud,,False,False,Closed,Beige,"['USD', '0.00']"
Final Audio Design,Adagio III,Earbud,,False,False,Closed,Black,"['USD', '0.00']"
Final Audio Design,Adagio V,Earbud,,False,False,Closed,Silver / Black,"['USD', '0.00']"
Final Audio Design,B1,In Ear,,False,False,Closed,Copper / Black,"['USD', '699.00']"
Final Audio Design,B2,In Ear,,False,False,Closed,Black,"['USD', '292.54']"
Final Audio Design,B3,In Ear,,False,False,Closed,Silver / Black,"['USD', '499.00']"
Final Audio Design,D8000,Circumaural,,False,False,Closed,Black / Silver,"['USD', '3799.00']"
Final Audio Design,E1000,Earbud,,False,False,Closed,Red / Black,"['USD', '0.00']"
Final Audio Design,E1000C,Earbud,,False,False,Closed,Black,"['USD', '0.00']"
Final Audio Design,E2000,Earbud,,False,False,Closed,Black,"['USD', '69.95']"
Final Audio Design,E2000C,Earbud,,False,False,Closed,Black,"['USD', '52.90']"
Final Audio Design,E3000,Earbud,,False,False,Closed,Silver / Black,"['USD', '81.75']"
Final Audio Design,E3000C,Earbud,,False,False,Closed,Silver / Black,"['USD', '81.92']"
Final Audio Design,E4000,Earbud,,False,False,Closed,Black,"['USD', '149.00']"
Final Audio Design,E5000,Earbud,,False,False,Closed,Silver / Black,"['USD', '253.50']"
Final Audio Design,F3100,Earbud,,False,False,Closed,Black,"['USD', '0.00']"
Final Audio Design,F4100,Earbud,,False,False,Closed,Black,"['USD', '0.00']"
Final Audio Design,F7200,Earbud,,False,False,Closed,Silver / Black,"['USD', '0.00']"
Final Audio Design,FI-BA-SS,Earbud,,False,False,Closed,Silver / Black,"['USD', '1152.91']"
Final Audio Design,FI-BA-SST,Earbud,,False,False,Closed,Silver / White,"['USD', '1249.00']"
Final Audio Design,Heaven II,Earbud,,False,False,Closed,Silver / Blue,"['USD', '0.00']"
Final Audio Design,Heaven IV,Earbud,,False,False,Closed,Silver / Purple,"['USD', '0.00']"
Final Audio Design,Heaven V,Earbud,,False,False,Closed,Silver / Black,"['USD', '0.00']"
Final Audio Design,Heaven V aging,Earbud,,False,False,Closed,Copper / Black,"['USD', '0.00']"
Final Audio Design,Heaven VI,Earbud,,False,False,Closed,Gold / Black,"['USD', '0.00']"
Final Audio Design,Heaven VII,Earbud,,False,False,Closed,Black,"['USD', '0.00']"
Final Audio Design,Heaven VIII,Earbud,,False,False,Closed,Gold / Black,"['USD', '763.07']"
Final Audio Design,Piano Forte II,Earbud,,False,False,Closed,Brown / Beige,"['USD', '0.00']"
Final Audio Design,Piano Forte IX,In Ear,,False,False,Closed,Silver,"['USD', '1122.34']"
Final Audio Design,Piano Forte VIII,In Ear,,False,False,Closed,Gold,"['USD', '0.00']"
Final Audio Design,Piano Forte X,In Ear,,False,False,Closed,Gold,"['USD', '0.00']"
Final Audio Design,SONOROUS II,Circumaural,,False,False,Closed,Black / Silver,"['USD', '0.00']"
Final Audio Design,SONOROUS III,Circumaural,,False,False,Closed,Black / Silver,"['USD', '0.00']"
Final Audio Design,SONOROUS IV,Circumaural,,False,False,Closed,Black / Silver,"['USD', '0.00']"
Final Audio Design,SONOROUS VI,Circumaural,,False,False,Closed,Black / Silver,"['USD', '699.00']"
Final Audio Design,SONOROUS VIII,Circumaural,,False,False,Closed,Gold / Black,"['USD', '0.00']"
Final Audio Design,SONOROUS X,Circumaural,,False,False,Closed,Gold / Silver,"['USD', '0.00']"
Fostex,T50RP,Circumaural,"{'min': 15.0, 'max': 35000.0, 'default': None}",False,False,Semi-open,Black,"['USD', '0.00']"
Fostex,TH-900,Circumaural,"{'min': 5.0, 'max': 45000.0, 'default': None}",False,False,Closed,Red / Black,"['USD', '0.00']"
Func,HS-260,Circumaural,,True,False,Closed,Black / White,"['USD', '0.00']"
G.Skill,RIPJAWS SR910,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '0.00']"
G.Skill,RIPJAWS SV710,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '19.98']"
GAMDIAS,EROS,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '0.00']"
GAMDIAS,HEBE,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Red / Silver,"['USD', '0.00']"
GAMDIAS,HEPHAESTUS,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,White / Gray,"['USD', '0.00']"
GameMax,G200,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Gear Head,AU1200M,Supra-aural,,True,False,Closed,Black,"['USD', '24.95']"
Gear Head,AU2200BN,Supra-aural,"{'min': 50.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Gear Head,AU3700S,Supra-aural,,True,False,Closed,Black,"['USD', '61.85']"
Gear Head,BN2450NC,Supra-aural,"{'min': 20.0, 'max': 15000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Gear Head,BT9850M,Supra-aural,,True,True,Closed,Black / Silver,"['USD', '0.00']"
Gear Head,HQ4750BCM,Supra-aural,,False,False,Closed,Black / Gray,"['USD', '0.00']"
Gear Head,HQ4750BLU,Supra-aural,,False,False,Closed,Black / Blue,"['USD', '0.00']"
Gear Head,HQ4750GRN,Supra-aural,,False,False,Closed,Black / Green,"['USD', '0.00']"
Gear Head,HQ4750RED,Supra-aural,,False,False,Closed,Black / Red,"['USD', '0.00']"
Gear Head,HS2750S,Supra-aural,,False,False,Closed,Black / Gray,"['USD', '0.00']"
Genius,31710043101,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '0.00']"
Genius,31710188100,Circumaural,,False,True,Closed,White,"['USD', '0.00']"
Genius,31710188101,Circumaural,,False,True,Closed,Black,"['USD', '0.00']"
Genius,31710188102,Circumaural,,False,True,Closed,Pink,"['USD', '0.00']"
Genius,31710188103,Circumaural,,False,True,Closed,Blue,"['USD', '0.00']"
Genius,GHP-400S-Blue,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,White / Blue,"['USD', '0.00']"
Genius,GHP-400S-Pink,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,White / Pink,"['USD', '0.00']"
Genius,HS-02B,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Genius,HS-905BT,In Ear,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black / Blue,"['USD', '0.00']"
Genius,Junceus HS-G650,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Blue,"['USD', '0.00']"
Genius,Lychas HS G550,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '98.88']"
Genius,Mordax HS G600,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Green,"['USD', '125.59']"
Gigabyte,FORCE H3X,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Gigabyte,GP-FLY,Supra-aural,"{'min': 15.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '18.52']"
Gigabyte,GP-H11,In Ear,"{'min': 150.0, 'max': 20000.0, 'default': None}",False,False,Closed,White,"['USD', '0.00']"
HP,OMEN 800,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Open,Black / Red,"['USD', '37.96']"
